date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-11-01,9.2,5.3,11.1,1.9,0,140,14.8,35.3,1011.5,0
2018-11-02,8.4,0.8,12.2,0,0,232,15.1,42.1,1022.7,330
2018-11-03,4.1,-0.8,10.3,0,0,128,6.8,18.4,1028.8,480
2018-11-04,6.8,-1,12.5,0,0,126,9.7,27,1017.4,54
2018-11-05,9.8,3.3,14.1,0,0,120,12.6,34.6,1009.4,126
2018-11-06,13.3,8.6,20.1,0,0,154,13.3,33.5,1007.5,396
2018-11-07,13.1,10,16.9,0.8,0,164,20.5,43.2,1009.7,300
2018-11-08,10.3,5.7,14.1,0,0,155,11.2,35.6,1020,390
2018-11-09,11.5,6.4,14.7,0.2,0,139,15.1,37.1,1013.4,210
2018-11-10,13,11.8,14.5,6.4,0,157,23,49.3,1004.4,0
2018-11-11,12.7,11,15.3,4,0,169,21.6,44.3,1007.9,36
2018-11-12,11.6,9.4,14.8,1.2,0,190,12.2,35.3,1014.9,0
2018-11-13,10.3,6.1,13.6,0,0,205,19.4,58.7,1024.5,132
2018-11-14,8.5,6.4,12,0,0,153,16.9,35.3,1028.9,438
2018-11-15,6.6,4.2,10.2,0,0,151,19.1,36.4,1026.8,462
2018-11-16,5.9,-1,12.8,0,0,132,14,34.6,1029,456
2018-11-17,3.8,-2.8,11.4,0,0,44,11.9,32.8,1031.3,456
2018-11-18,2.6,-1.3,7.9,0,0,27,14.4,38.9,1029,456
2018-11-19,4.5,2.1,7.3,0,0,49,23,63.7,1019.5,72
2018-11-20,3.7,2,4.9,0,0,75,21.2,51.1,1010.7,0
2018-11-21,2.5,-2.5,6.1,0,0,92,10.1,28.4,1016.9,270
2018-11-22,4,1.6,6.3,0,0,111,13.3,35.3,1020.2,24
2018-11-23,3.7,-1.6,11,0,0,127,9.7,25.9,1018,366
2018-11-24,2.8,-1.9,5.2,3.1,0,94,7.2,27,1012,0
2018-11-25,3.8,2.9,5,0,0,13,9,24.1,1011.4,0
2018-11-26,5,2.2,6.7,0,0,41,11.9,24.8,1012.6,0
2018-11-27,3.5,1.6,6.1,0,0,90,10.1,39.6,1020.3,0
2018-11-28,5,1.9,7.3,1.2,0,150,29.5,55.4,1019.8,0
2018-11-29,8.1,7.2,9.1,0.7,0,153,31.7,72.4,1013.8,0
2018-11-30,9.4,6,12,0,0,176,18.7,35.3,1012.2,60
2018-12-01,7.9,5.3,10.5,7.4,0,173,20.2,46.4,1012.3,84
2018-12-02,11.5,8.6,14.3,13.1,0,192,22.3,41.4,1001.6,0
2018-12-03,12.5,8.8,13.9,5.9,0,225,22.3,50,1001.7,6
2018-12-04,6.5,0.3,9.6,0,0,285,10.4,37.1,1020.3,228
2018-12-05,5.6,2.5,8,0.1,0,151,21.2,45,1022.6,0
2018-12-06,10.7,7.5,12.9,1.8,0,190,20.9,38.9,1016.3,0
2018-12-07,10.7,6,13.2,6.5,0,212,26.3,58,1007.3,0
2018-12-08,8.4,5.9,10.9,13.3,0,226,33.5,68,1003.1,0
2018-12-09,8,5.9,10.7,2.3,0,264,27.7,70.9,1003,36
2018-12-10,4.9,3.5,6.2,0.8,0,271,17.6,37.8,1021.6,36
2018-12-11,4.3,-1.3,7.2,0.1,0,281,11.5,29.5,1024.6,114
2018-12-12,1.7,-1.6,5.3,0,0,43,7.6,27,1026,18
2018-12-13,1.6,-0.7,3.4,0,0,49,13,31.3,1022.3,396
2018-12-14,1.3,0.2,2.4,0,0,54,9.7,22.3,1024,0
2018-12-15,0.6,-0.4,1.5,0.7,0,133,19.4,57.2,1023.9,0
2018-12-16,0.8,-1.4,2.9,0.1,0,153,22,58.7,1013,0
2018-12-17,4.9,2.5,7.2,3.8,0,178,18.4,38.9,1019.5,0
2018-12-18,5.6,2.8,8.3,0.1,0,155,23.8,60.5,1021.1,258
2018-12-19,7.9,5.4,10.6,0.3,0,165,20.5,55.1,1012.4,60
2018-12-20,7.8,6.6,9.2,6.3,0,183,19.8,40.7,1012.6,0
2018-12-21,10.3,7.5,13.8,13.1,0,205,30.6,70.2,1005.4,0
2018-12-22,9.6,7.8,10.9,3,0,249,23,55.4,1014,18
2018-12-23,7.9,5.8,9.3,11,0,213,14,38.2,1018.6,0
2018-12-24,4.5,-1.4,7.1,0,0,348,11.2,31.3,1030.1,222
2018-12-25,3.4,-1.8,5.6,0,0,217,10.4,27.7,1036.2,12
2018-12-26,1.2,-2.2,4.4,0,0,179,10.8,24.8,1033.4,174
2018-12-27,2.7,0.3,5.9,0,0,160,7.9,27.7,1028.2,102
2018-12-28,1.5,-3.5,4.1,0.2,0,200,7.9,17.3,1030.4,240
2018-12-29,5.6,3,9.2,1.1,0,213,18,44.3,1031.1,0
2018-12-30,7.7,6.9,8.3,1.7,0,267,14.8,38.2,1033,6
2018-12-31,8.8,7.9,9.4,0.1,0,267,9,27.7,1033.9,0
2019-01-01,6.9,3.7,8.4,2.5,0,275,19.4,47.5,1030.2,0
2019-01-02,4,-2.4,6.8,0.1,0,319,16.2,40.7,1036.1,138
2019-01-03,3.6,-0.7,5.2,0.2,0,302,10.1,29.5,1039.5,0
2019-01-04,2.9,-0.1,4.4,4.2,0,273,11.9,30.6,1037.7,0
2019-01-05,5.9,4,6.9,2.2,0,289,21.2,44.3,1031.8,0
2019-01-06,5.6,4.4,6.8,0.8,0,294,14.8,37.1,1033.7,0
2019-01-07,4.8,0.1,8.4,5.7,0,225,15.8,44.3,1031,0
2019-01-08,6.5,4.2,8.8,4.7,0,285,28.1,70.2,1017,30
2019-01-09,3.9,0.3,6.1,0.1,0,333,22,51.8,1019.4,174
2019-01-10,1,-1.9,2.8,0.9,0,325,6.5,15.5,1027.2,0
2019-01-11,4.4,0.8,7.3,2,0,257,13,33.5,1025,0
2019-01-12,6.3,5.3,7.4,3.2,0,262,19.4,46.4,1019.1,0
2019-01-13,7.9,6.3,9.4,14,0,268,23.8,66.6,1007.2,0
2019-01-14,4.8,1.6,7,2.5,0,301,17.6,58,1014.3,120
2019-01-15,4.9,0.4,7.4,0.1,0,236,19.4,43.2,1019.2,0
2019-01-16,6,4.9,6.8,0.5,0,210,26.3,53.6,1010.2,0
2019-01-17,3.8,0.5,5.6,5.1,0,244,20.9,53.6,1005.6,18
2019-01-18,-0.4,-4.3,3.3,0,0,205,7.9,22.3,1020,252
2019-01-19,-0.6,-4.3,3.6,0,0,134,11.9,29.5,1017.7,390
2019-01-20,-2.7,-8.3,2.8,0,0,29,6.5,19.8,1018.6,432
2019-01-21,-3.5,-8.5,1.2,0,0,156,9,29.2,1022.9,444
2019-01-22,-2.5,-4.5,0,2,0,154,25.6,50.8,1008.7,186
2019-01-23,-1.2,-2.5,0.3,0,30,92,14,37.8,1001.7,0
2019-01-24,-3,-4.3,-2.4,0,10,348,6.1,19.1,1012,0
2019-01-25,0,-2.9,3.8,2.1,10,200,11.5,36.4,1014.7,0
2019-01-26,6.1,3.8,7.9,2.1,0,223,22.3,49.3,1005.9,0
2019-01-27,5.6,2.8,7.3,5.3,0,207,24.1,46.4,988.7,0
2019-01-28,3.1,1.1,4.5,2.2,0,266,25.6,55.4,995.8,6
2019-01-29,1.8,-0.9,5.2,0,0,212,16.6,40,1004.6,156
2019-01-30,0.2,-1.2,1.9,4.2,0,117,9.7,31.3,994.6,0
2019-01-31,-0.9,-3.8,1.4,0.6,40,144,10.4,29.5,996.8,24
2019-02-01,2.6,-1.2,6.8,4.4,40,125,15.1,38.9,990.5,150
2019-02-02,1.2,0,2,7.4,0,6,9.4,24.8,999.4,0
2019-02-03,2,-2.4,5.6,0,0,309,10.4,26.6,1020.4,252
2019-02-04,2.1,-2.6,5.6,1,0,175,21.2,52.9,1026.9,84
2019-02-05,3.5,1.4,5.4,0,0,189,13.7,30.2,1028,0
2019-02-06,5.6,2,9.9,2.5,0,157,21.6,42.1,1022.9,6
2019-02-07,7,4,10.5,0.4,0,192,29.2,56.9,1011.7,144
2019-02-08,7.9,5,9.8,2.9,0,185,25.6,48.6,1010.6,0
2019-02-09,8.3,6.3,11.3,10.2,0,215,33.1,74.2,1005.7,132
2019-02-10,7.3,2.4,10.7,18.4,0,205,29.2,61.6,996.6,0
2019-02-11,4.6,2.2,7.2,1.4,0,285,18.4,43.9,1019.4,156
2019-02-12,2.9,-1.6,7.6,0,0,236,11.9,25.9,1034.7,72
2019-02-13,4.5,0.2,8.6,0,0,182,12.2,24.1,1037,252
2019-02-14,6.8,1.2,15.3,0,0,154,11.2,31,1036.2,516
2019-02-15,10.5,4.8,17.3,0,0,154,18,37.1,1031.6,540
2019-02-16,9.1,2.2,15.6,0,0,168,15.5,37.1,1026.8,528
2019-02-17,9.7,3.6,16.8,0,0,150,17.3,37.1,1022.4,510
2019-02-18,9.8,5.3,16.3,0,0,160,18.7,35.3,1018.5,546
2019-02-19,7.5,3.9,11.2,0,0,227,16.2,44.3,1019.9,192
2019-02-20,7,3.2,12.2,0,0,199,14,35.3,1023.9,156
2019-02-21,8.3,3.6,13.2,1,0,209,12.2,35.6,1028.1,120
2019-02-22,9.7,4.6,13.5,0.1,0,4,8.3,22.7,1036.3,78
2019-02-23,6.9,1.2,12.5,0,0,129,13.7,38.9,1039.1,558
2019-02-24,8.6,2.9,16.6,0,0,143,12.6,38.9,1038.4,570
2019-02-25,9.2,0.7,19.2,0,0,99,6.5,22.3,1038.2,576
2019-02-26,9.5,0.5,19.3,0,0,69,5.4,20.5,1034.8,582
2019-02-27,10.1,0.7,21,0,0,192,5.4,22.7,1026.5,588
2019-02-28,8.7,2.9,14.7,1.6,0,218,16.2,48.6,1017.2,306
2019-03-01,7.2,5,8.9,0.3,0,273,13.3,34.6,1016,0
2019-03-02,8.1,4.9,12.4,0.9,0,198,16.2,37.1,1015.5,36
2019-03-03,11,8.5,13.2,0.9,0,205,30.2,59.4,1007,0
2019-03-04,9.5,4.8,14.2,4.8,0,221,35.3,90.7,995.7,126
2019-03-05,6.8,4.3,10.3,0.4,0,228,25.9,58.7,1006.8,180
2019-03-06,9.9,6.4,13,2.8,0,156,28.1,57.2,1001.6,18
2019-03-07,9.5,7.3,12.2,3.7,0,199,34.9,85.7,995.9,138
2019-03-08,8.1,6.1,10.5,1.8,0,236,26.6,70.9,1011,132
2019-03-09,9,5.6,13,11.6,0,237,32.8,96.5,1011.7,78
2019-03-10,7.2,1.7,13.2,7.8,0,229,28.8,109.8,1008.1,96
2019-03-11,5,0.7,8.1,1.9,0,261,29.2,70.2,1018.7,108
2019-03-12,6.2,0.4,10.3,0.7,0,184,27.7,83.2,1014.1,48
2019-03-13,6.2,4.8,7.5,8.1,0,234,33.1,72.7,1005.9,0
2019-03-14,7.2,5.4,11.1,7,0,244,28.4,67.3,1004,36
2019-03-15,9.2,6.2,13.1,8.7,0,244,24.1,61.6,1006.2,0
2019-03-16,9.9,7.2,11.4,1.2,0,222,27.4,68,1008,0
2019-03-17,7.5,2,11.4,3.5,0,233,27.7,70.2,1004.3,156
2019-03-18,5.1,-0.4,9.9,0.2,0,264,16.2,40.7,1018.6,264
2019-03-19,4.6,-3,11.4,0,0,193,6.8,24.1,1029.4,498
2019-03-20,7.4,2.4,13.2,0,0,178,12.2,31.3,1034.4,12
2019-03-21,9.9,3.4,17.1,0,0,180,7.9,23.4,1034.6,666
2019-03-22,11.6,2.2,20.5,0,0,129,8.3,32,1029.7,612
2019-03-23,9.1,5.8,11.7,0,0,303,8.3,31,1030.5,0
2019-03-24,8.6,2.3,11.9,0,0,345,13,32.8,1027.7,516
2019-03-25,6.8,2.9,9.3,4.5,0,296,24.8,70.2,1024.1,258
2019-03-26,7.4,5.7,9.4,0,0,306,12.6,34.6,1031.9,24
2019-03-27,7.9,2.4,11.5,0,0,278,5.8,18,1034.1,138
2019-03-28,9.4,3.8,13.8,0,0,359,5,18,1035.7,42
2019-03-29,10.6,1.4,18.7,0,0,119,8.3,32,1030.8,702
2019-03-30,12.5,6,19.1,0,0,186,13.3,37.1,1022.7,654
2019-03-31,8.8,4.7,12.7,0.1,0,,15.8,40.7,1024.1,360
2019-04-01,9.2,1.9,16.6,0,0,52,12.2,27.7,1021.2,708
2019-04-02,10.9,8.3,15.5,5.6,0,160,18.7,49.3,1007.7,234
2019-04-03,7.7,6,9.8,1.4,0,192,10.8,29.2,1002.8,0
2019-04-04,6,2.4,8.1,2.3,0,97,6.8,18,1002.2,0
2019-04-05,6.8,2.8,10.5,0,0,45,9.4,25.9,1007,72
2019-04-06,11,7.1,16.8,0,0,74,7.6,32,1005.5,84
2019-04-07,14.3,6,20.8,0,0,38,10.8,40,1005.8,468
2019-04-08,12,5,18.7,0,0,223,6.5,21.6,1010.2,180
2019-04-09,11.7,8.1,16.1,0,0,28,16.6,40.7,1011.9,294
2019-04-10,8.3,3.9,13.1,0,0,36,20.9,48.2,1016.6,750
2019-04-11,6.4,1.4,11.4,0,0,37,15.8,41.4,1023.3,672
2019-04-12,4.9,2.7,7,0,0,41,14.8,36.4,1025.8,24
2019-04-13,3.5,-0.1,8,0,0,26,15.5,40.7,1025.1,468
2019-04-14,5.9,0.9,11.5,0,0,46,19.1,45.7,1025.5,498
2019-04-15,10.6,3.8,18.7,0,0,61,11.9,33.5,1023.6,654
2019-04-16,12.3,2.8,20,0,0,91,12.2,42.1,1017.9,624
2019-04-17,13.5,8.9,18,0,0,129,13,40.7,1022.3,42
2019-04-18,16.7,8.7,23,0,0,73,16.2,45.7,1025.2,624
2019-04-19,17,7.4,25.1,0,0,60,10.8,36.4,1028.1,774
2019-04-20,17.2,5.7,24.9,0,0,26,10.4,34.6,1028.2,774
2019-04-21,17,7,24.6,0,0,35,9,27.7,1020.4,780
2019-04-22,16.9,5.1,26,0,0,72,11.9,42.5,1009.4,768
2019-04-23,15.8,7.1,22.4,0,0,70,15.1,37.8,1000.1,654
2019-04-24,17.9,9.6,25.8,6,0,167,22,97.6,1001.3,438
2019-04-25,13.9,8.5,21.8,3.1,0,169,21.6,54.4,1007.7,240
2019-04-26,12.3,9.7,17.2,0,0,223,10.8,33.5,1013.7,144
2019-04-27,9.9,7.5,13.2,7.3,0,194,18,53.6,1013.7,120
2019-04-28,9.2,3.3,13.5,0,0,212,13.3,35.6,1019.3,288
2019-04-29,10.3,1.3,16,0,0,16,11.9,32,1024.5,450
2019-04-30,12.3,5.5,17.1,0,0,347,11.9,30.2,1022.7,618
2019-05-01,8.8,4.4,14.9,0,0,349,5,16.6,1018,186
2019-05-02,9.5,3.4,15.9,2.1,0,270,9,46.8,1011.9,138
2019-05-03,9.1,5.7,12.5,8.2,0,306,13.3,35.3,1012.9,246
2019-05-04,5.5,2.9,10.4,0.6,0,315,13.3,53.6,1012.4,312
2019-05-05,6.7,0.2,12.4,0,0,321,13,43.9,1020.6,306
2019-05-06,6.2,-0.2,10.6,1.1,0,248,11.5,44.3,1021.7,90
2019-05-07,8.5,2.9,13.1,0,0,198,7.2,19.1,1017.9,306
2019-05-08,10.6,6.5,12.6,3.5,0,148,18.4,46.4,1002.3,12
2019-05-09,12.1,7.7,16.7,5.6,0,185,17.3,53.6,999.6,330
2019-05-10,10.5,7.2,15.3,3.7,0,239,13,37.1,1009.9,198
2019-05-11,10.8,5.9,15,1,0,20,14,42.5,1015.9,300
2019-05-12,10,4.9,14.6,0,0,347,12.6,34.6,1033.9,438
2019-05-13,10.5,2.7,16.7,0,0,21,13.7,35.3,1038.7,852
2019-05-14,10.5,3.8,16.4,0,0,40,13.7,46.4,1033.5,810
2019-05-15,10.6,3.2,16.7,0,0,53,15.8,46.8,1026.6,828
2019-05-16,9.9,4.3,15.2,1.2,0,37,13,35.3,1018.1,66
2019-05-17,10.8,8.2,13,2.1,0,56,8.3,27.7,1008.6,0
2019-05-18,14.5,7.5,22.9,11.2,0,7,6.5,33.5,1006.5,390
2019-05-19,15.8,9.7,23.1,0,0,335,7.6,38.9,1005.8,360
2019-05-20,14,9.9,16,3,0,290,14.4,33.5,1008.2,0
2019-05-21,12.1,11.1,12.8,6.8,0,295,16.9,37.8,1013.7,0
2019-05-22,13.8,9.2,19.7,0,0,284,9.7,31,1019.9,294
2019-05-23,15.4,6,22.3,0,0,224,9.4,31,1018.7,792
2019-05-24,17.1,8.4,23.3,0,0,207,10.4,33.5,1015.6,480
2019-05-25,13.8,6.5,19.9,0,0,346,6.5,25.9,1017.8,468
2019-05-26,16.1,8.9,20.8,1.3,0,214,16.2,38.9,1014.3,168
2019-05-27,15.6,8.9,20.2,0,0,262,11.9,35.3,1009.9,282
2019-05-28,12.1,8.7,16.1,3.3,0,311,10.4,48.2,1010.4,96
2019-05-29,13.5,3.7,19.9,0,0,340,7.9,29.2,1021.6,882
2019-05-30,16.4,12.3,20.9,0.2,0,194,16.6,38.2,1023.5,72
2019-05-31,18.5,11.5,22.9,0,0,239,14,43.9,1025,684
2019-06-01,19.7,10.4,27.7,0,0,194,8.3,25.2,1021.9,798
2019-06-02,24.4,14.9,31.8,10.1,0,167,16.9,46.4,1014.3,882
2019-06-03,19.6,15.8,23.3,0.5,0,267,9.7,46.8,1013.7,138
2019-06-04,21.8,13.4,28.4,0.3,0,132,11.9,50.8,1009.5,498
2019-06-05,21.9,15.8,26.9,10.5,0,299,11.2,69.8,1006.6,576
2019-06-06,15.3,9.9,19.5,0,0,239,14.8,59.8,1012.6,306
2019-06-07,16.5,9.1,25.7,2.5,0,145,21.6,61.2,1011.3,600
2019-06-08,15.3,12.2,19.6,0,0,206,31.7,81,1018.2,186
2019-06-09,16.8,9.5,22.5,0,0,214,10.1,20.9,1022.2,480
2019-06-10,18.2,13.5,24.6,0.6,0,333,7.6,34.6,1012.6,318
2019-06-11,17,13.1,21.9,0,0,263,10.4,27.7,1012.2,462
2019-06-12,17.2,13.1,21.6,7,0,253,16.9,50.8,1009.8,456
2019-06-13,17.1,12.7,21.9,0.7,0,192,20.9,50,1013.2,492
2019-06-14,19.8,10.4,26.4,1.6,0,40,7.6,22.3,1014.1,702
2019-06-15,18.9,15.2,23.2,0,0,287,11.5,38.9,1013.8,282
2019-06-16,18.5,12.5,23.2,0,0,253,12.6,45.7,1020.6,756
2019-06-17,20.5,11,27.3,0,0,127,8.6,29.2,1020,708
2019-06-18,22.4,12.7,29.7,0,0,84,7.2,33.5,1014.2,630
2019-06-19,22.7,16.5,29.6,13.7,0,184,15.8,74.2,1008.6,540
2019-06-20,17.8,13.5,21.9,1.3,0,232,13,37.1,1013,156
2019-06-21,16.8,11.4,22.5,0,0,264,10.4,30.2,1020,642
2019-06-22,19.7,10.7,26.5,0,0,30,13.7,45,1020.7,780
2019-06-23,23.9,14.4,31.4,0,0,82,11.2,42.5,1018.8,738
2019-06-24,26.9,19,32.9,0,0,120,14.8,40,1018.7,780
2019-06-25,28.9,19.1,36.8,0,0,150,15.5,42.5,1017.7,732
2019-06-26,25.4,18.2,30.4,0,0,300,13.7,35.3,1024,870
2019-06-27,20.2,15.3,26.3,0,0,4,15.5,32.8,1027.6,798
2019-06-28,19.5,12.3,27.3,0,0,25,11.9,29.5,1025.2,924
2019-06-29,25.2,11.3,34.4,0,0,89,9.7,29.5,1018.7,918
2019-06-30,25.8,18.9,30.9,0,0,225,17.6,40.7,1014.7,774
2019-07-01,20.6,15,25.6,0,0,282,16.9,40.7,1018.6,672
2019-07-02,18.2,10.3,23.9,0,0,325,11.2,36.4,1023.1,696
2019-07-03,17.6,12.2,22.5,0,0,6,13.7,42.1,1025.1,564
2019-07-04,18.1,9.6,24.8,0,0,2,8.6,29.5,1024,672
2019-07-05,20.7,14.8,27.1,0,0,286,11.9,38.9,1017.8,300
2019-07-06,19.5,12.4,27,0.5,0,282,14,64.1,1012.4,480
2019-07-07,16.2,9.7,20.6,0,0,327,13.3,33.5,1015.7,246
2019-07-08,14,7,18.7,0,0,317,12.2,43.9,1020,66
2019-07-09,16.2,10.5,22,0,0,331,11.5,32.8,1021.3,468
2019-07-10,16.2,7.7,24.2,1.7,0,343,7.2,25.9,1020.2,402
2019-07-11,19.6,14.8,25.9,0,0,177,12.2,37.1,1013.6,132
2019-07-12,18.8,13.4,25.7,1.3,0,273,11.9,42.5,1012.4,270
2019-07-13,17.8,14.5,23.6,0.2,0,314,15.1,35.3,1018.1,132
2019-07-14,16.3,13.6,19,0,0,353,12.2,31.3,1020.3,0
2019-07-15,14.7,8.9,18,0,0,340,7.9,22.3,1020.4,0
2019-07-16,14.9,8.2,20.9,0,0,316,6.8,24.1,1019.5,162
2019-07-17,16.9,9.4,23.6,0,0,69,6.1,22.3,1016.1,186
2019-07-18,20.3,12.1,26.5,0.2,0,189,13.7,45,1012.5,288
2019-07-19,21.4,17.1,26.1,0,0,236,12.6,37.1,1014.3,426
2019-07-20,21.5,17.1,29.5,10.3,0,180,16.6,69.1,1012.3,360
2019-07-21,19.8,14.9,25.6,0,0,252,11.5,33.8,1020.9,372
2019-07-22,22.3,14.1,29.2,0,0,246,11.9,38.9,1023.6,828
2019-07-23,26.5,15,34.9,0,0,115,8.3,24.1,1020.3,882
2019-07-24,30.4,19.8,39.1,0,0,139,10.8,35.3,1014.7,816
2019-07-25,31.2,19.1,40.7,0,0,101,9.4,31,1014.1,768
2019-07-26,29.6,20.3,39.6,0,0,50,11.9,38.9,1008.7,570
2019-07-27,23.4,19.3,27.5,0.1,0,243,10.4,35.3,1003.2,318
2019-07-28,19.5,17.8,21,0.1,0,276,13.7,32.8,1004.4,0
2019-07-29,21,15.8,26.7,0,0,247,9.7,29.5,1011.9,852
2019-07-30,22.9,13,31.1,0,0,189,14.8,41.4,1012.2,558
2019-07-31,20.2,15.8,25.2,0.3,0,223,19.4,45,1016.2,312
2019-08-01,19.7,13.7,25.3,0,0,231,13.3,41.4,1017.4,372
2019-08-02,18.4,12.6,26.1,11.7,0,248,13.7,45.7,1015.4,354
2019-08-03,18.9,14.1,22.7,0,0,336,11.9,29.5,1018,150
2019-08-04,20.9,12.4,27.9,0,0,74,6.1,24.8,1016.1,654
2019-08-05,23.1,18.3,27.3,0.6,0,223,15.1,40.7,1011.3,480
2019-08-06,21.3,16.2,25.6,0,0,229,15.8,41.4,1010.8,336
2019-08-07,20.9,16.9,25.5,0,0,230,20.2,45,1008.6,516
2019-08-08,19.7,13.4,25,0,0,229,17.6,46.4,1012.3,600
2019-08-09,21.3,16.1,26.4,0.7,0,139,16.6,37.1,1008.9,36
2019-08-10,22.1,18.6,26,0,0,210,31.3,67.3,1011.5,390
2019-08-11,19.4,14.5,23.5,0,0,225,18.4,43.2,1015.6,306
2019-08-12,16.8,13.2,25,4.6,0,203,14.8,78.5,1015.9,402
2019-08-13,15.4,10.5,21.2,0.3,0,226,16.9,42.1,1018.2,330
2019-08-14,17.4,9.5,23.9,2.3,0,203,14,38.9,1017.5,582
2019-08-15,18.2,14,22.6,1.3,0,216,20.9,48.2,1012.2,186
2019-08-16,18.4,11.9,23.7,1,0,218,15.8,42.1,1016.1,306
2019-08-17,19.4,17,22.2,11.4,0,184,19.4,43.9,1009.3,0
2019-08-18,16.8,14.2,19.8,6.6,0,196,13,33.5,1008.2,60
2019-08-19,17.8,13.3,23.4,0,0,227,19.8,46.4,1017,540
2019-08-20,16.6,11.3,22.3,0,0,235,12.2,38.2,1023.7,558
2019-08-21,16.7,9.4,23.5,0,0,143,5.8,31.3,1028.3,738
2019-08-22,19.3,10.5,27.1,0,0,164,9.4,31,1026.1,786
2019-08-23,20.6,10.8,28.5,0,0,48,7.6,25.2,1025.3,756
2019-08-24,21.8,11.3,31,0,0,60,6.5,22.3,1021,780
2019-08-25,23.7,13.3,31.8,0,0,37,5.8,18.4,1019.3,612
2019-08-26,25.2,17.1,33.9,0,0,40,6.8,35.3,1017.9,672
2019-08-27,25.2,17.3,34.2,7,0,144,7.9,83.2,1015.4,624
2019-08-28,25.1,20.9,30.5,13.7,0,196,12.2,29.5,1014.6,480
2019-08-29,21,15.4,25.1,0,0,278,10.1,31.3,1019.7,276
2019-08-30,19.1,13.2,25.8,0,0,335,5.8,20.5,1022.9,726
2019-08-31,23.2,12.1,32.9,1.8,0,165,11.2,54.4,1013.3,642
2019-09-01,17.9,11.4,21.1,0,0,286,13.3,31.3,1015.7,180
2019-09-02,15.3,9.6,21.8,0,0,261,10.1,31.3,1023.7,660
2019-09-03,16.3,10.7,19.9,0,0,216,15.5,48.2,1024.1,102
2019-09-04,17.6,12.5,23.9,1.9,0,221,18.4,46.8,1017,276
2019-09-05,14,7.7,18.9,0.2,0,268,18,44.3,1020.9,312
2019-09-06,14.1,5.1,20.3,0.5,0,215,13,38.9,1023.9,576
2019-09-07,15,12.7,19.2,2,0,255,10.1,35.3,1019.2,198
2019-09-08,14.1,11.6,17.6,0.6,0,342,10.1,29.5,1019.3,102
2019-09-09,13.7,7.9,18.8,0,0,274,7.2,22.3,1016.4,414
2019-09-10,13.6,6.4,21,0,0,210,6.8,25.9,1018.6,696
2019-09-11,14.8,10.1,20.1,1.5,0,173,16.2,43.9,1022.9,132
2019-09-12,19.4,15.7,24.3,0,0,223,15.5,40.7,1028,240
2019-09-13,18.1,12.7,22.3,0,0,283,13.7,29.5,1032.4,102
2019-09-14,14.8,7.8,22.4,0,0,26,6.5,24.1,1032.5,672
2019-09-15,17,7.6,25.2,0,0,218,10.4,31.3,1024.1,672
2019-09-16,15.1,12.6,18.3,0.6,0,296,6.8,24.1,1021.1,0
2019-09-17,14.2,6,19.2,0,0,300,13.7,48.2,1022.7,306
2019-09-18,11.2,4,17.9,0,0,346,8.3,39.6,1027.6,450
2019-09-19,10.7,3.1,17.6,0,0,22,6.8,35.6,1031,642
2019-09-20,12.3,3.6,21,0,0,76,7.6,24.1,1028.5,660
2019-09-21,17.8,8.6,26,0,0,121,13.3,47.5,1019,672
2019-09-22,20.3,10.5,28.4,9.5,0,152,18,42.5,1010,468
2019-09-23,16.8,14.5,20.8,0.7,0,219,11.9,31.3,1015,156
2019-09-24,16,13.2,20.1,1.1,0,160,20.5,46.8,1010.6,42
2019-09-25,16.1,13.4,19.4,0,0,204,17.6,44.3,1006.8,12
2019-09-26,16.7,13.8,18.7,5.2,0,178,18.7,68.4,1009.2,0
2019-09-27,16.3,13.7,20.4,1,0,209,22,45.7,1009.7,312
2019-09-28,15.1,13.4,17.6,2.7,0,212,26.3,53.7,1012.1,54
2019-09-29,15.8,14.3,18.4,13.3,0,193,25.9,51.8,1002.5,6
2019-09-30,15,12.5,18.3,5.2,0,246,24.1,51.8,1009.3,174
2019-10-01,15.6,12.9,17.8,9.8,0,197,19.4,48.2,1002.3,6
2019-10-02,11,8.8,14.7,0.5,0,299,16.9,45,1011.2,312
2019-10-03,10.4,7.6,13.8,1.7,0,249,13,32,1018,18
2019-10-04,11.2,9,14.6,5.7,0,183,20.2,45,1006.8,6
2019-10-05,10.2,8.3,13.5,0,0,42,10.4,26.6,1016.1,150
2019-10-06,9.2,8.3,10.2,13.2,0,122,16.2,42.5,1014.1,0
2019-10-07,10.8,8.1,13.7,6.8,0,120,14,32,1017.2,48
2019-10-08,13.2,11.6,16,2,0,207,19.1,35.3,1009,12
2019-10-09,12.2,9.9,14.7,1.2,0,217,25.2,50,1008,12
2019-10-10,12.4,8.7,16.1,0,0,225,23,48.6,1013.2,258
2019-10-11,15,12.2,17.7,0,0,196,25.9,55.4,1013.5,0
2019-10-12,16.4,13.5,19.6,0,0,200,20.9,50,1010.9,324
2019-10-13,19.4,14.8,24.9,0.5,0,167,20.9,46.4,1009.9,216
2019-10-14,18.5,11.2,23.2,0,0,155,13.3,35.3,1011.2,372
2019-10-15,15.7,12.7,19.8,5.7,0,204,13,32.8,1007.5,66
2019-10-16,13.3,11,16,7.4,0,185,18.7,38.9,1010.2,180
2019-10-17,14.5,12.8,16.2,1.3,0,180,17.3,43.9,1010.5,18
